rainfall,humidity,temperature,pressure,wind_speed,magnitude,time,risk,disaster_type,source
0.0,51.0,21.9,914.7,11.8,0.0,16,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,54.0,21.3,914.8,11.2,0.0,17,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,58.0,20.4,914.7,10.6,0.0,18,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,60.0,19.4,914.1,9.7,0.0,19,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,61.0,18.5,913.1,9.8,0.0,20,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,62.0,17.7,912.2,9.8,0.0,21,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,64.0,17.0,911.8,9.4,0.0,22,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,68.0,16.2,911.6,8.6,0.0,23,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,72.0,15.7,911.9,8.6,0.0,0,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,74.0,15.7,912.6,8.3,0.0,1,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,65.0,17.9,914.1,10.8,0.0,2,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,49.0,21.8,915.9,10.3,0.0,3,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,30.0,25.1,916.9,15.5,0.0,4,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,21.0,27.5,917.2,20.3,0.0,5,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,17.0,29.1,916.8,22.1,0.0,6,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,16.0,30.3,915.9,21.4,0.0,7,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,16.0,31.0,915.0,21.1,0.0,8,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,15.0,31.4,913.9,20.3,0.0,9,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,17.0,31.1,913.0,19.3,0.0,10,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,22.0,30.1,912.9,19.5,0.0,11,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,25.0,28.8,913.4,18.5,0.0,12,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,31.0,26.6,913.3,15.6,0.0,13,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,33.0,25.4,914.0,16.6,0.0,14,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,36.0,24.3,914.4,13.8,0.0,15,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,41.0,22.9,915.1,11.9,0.0,16,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,45.0,22.4,915.5,15.6,0.0,17,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,52.0,21.6,915.3,14.9,0.0,18,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,59.0,20.3,914.6,12.4,0.0,19,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,67.0,19.2,913.7,11.4,0.0,20,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,76.0,17.8,912.8,10.0,0.0,21,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,86.0,16.7,912.3,9.5,0.0,22,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,95.0,16.2,912.1,10.5,0.0,23,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,95.0,15.3,912.6,10.5,0.0,0,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,98.0,15.4,913.2,11.5,0.0,1,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,94.0,16.3,914.2,12.3,0.0,2,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,67.0,19.9,915.8,11.7,0.0,3,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,50.0,24.1,917.0,14.0,0.0,4,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,36.0,26.8,917.0,15.9,0.0,5,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,30.0,28.7,916.5,16.3,0.0,6,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,30.0,30.0,915.6,16.8,0.0,7,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,29.0,30.7,914.6,17.2,0.0,8,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,27.0,31.2,913.5,16.8,0.0,9,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,27.0,31.1,912.8,17.7,0.0,10,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,28.0,30.0,912.5,19.2,0.0,11,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,26.0,28.6,913.0,17.7,0.0,12,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,31.0,26.5,912.7,13.0,0.0,13,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,37.0,25.1,913.4,13.3,0.0,14,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,42.0,24.1,914.2,14.9,0.0,15,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,46.0,23.3,914.5,14.7,0.0,16,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,51.0,22.6,914.7,13.6,0.0,17,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,56.0,22.1,915.0,16.3,0.0,18,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,62.0,21.0,914.5,14.6,0.0,19,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,68.0,20.0,913.7,12.8,0.0,20,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,74.0,19.2,912.6,12.2,0.0,21,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,79.0,18.5,912.0,11.5,0.0,22,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,85.0,17.9,911.6,11.5,0.0,23,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,90.0,17.6,911.9,11.6,0.0,0,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,92.0,17.5,912.7,10.5,0.0,1,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,83.0,19.2,913.8,10.9,0.0,2,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,62.0,22.8,915.3,11.4,0.0,3,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,41.0,25.9,916.2,14.2,0.0,4,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,32.0,28.1,916.4,15.1,0.0,5,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,28.0,29.6,915.9,15.5,0.0,6,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,26.0,30.7,914.9,14.5,0.0,7,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,25.0,31.4,914.1,13.9,0.0,8,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,31.8,913.3,13.5,0.0,9,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,31.7,912.6,13.7,0.0,10,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,24.0,30.5,912.1,15.1,0.0,11,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,26.0,29.7,912.3,15.2,0.0,12,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,29.0,28.0,912.0,12.3,0.0,13,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,33.0,26.7,912.5,12.1,0.0,14,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,39.0,25.3,913.2,16.6,0.0,15,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,46.0,24.2,913.5,16.0,0.0,16,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,50.0,23.4,913.5,14.1,0.0,17,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,53.0,22.5,913.4,13.9,0.0,18,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,56.0,21.8,913.1,13.7,0.0,19,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,59.0,20.8,912.3,12.9,0.0,20,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,63.0,19.9,911.8,9.4,0.0,21,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,68.0,18.9,911.3,5.8,0.0,22,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,73.0,18.0,911.1,6.1,0.0,23,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,74.0,18.7,911.6,9.4,0.0,0,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,76.0,18.7,912.3,9.0,0.0,1,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,68.0,20.7,913.4,10.9,0.0,2,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,50.0,24.3,914.7,10.1,0.0,3,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,37.0,27.0,915.3,12.1,0.0,4,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,31.0,28.9,915.4,12.1,0.0,5,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,26.0,30.4,914.7,12.3,0.0,6,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,31.5,913.6,11.8,0.0,7,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,21.0,32.5,912.7,10.0,0.0,8,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,20.0,32.7,911.6,12.8,0.0,9,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,20.0,32.1,910.7,16.6,0.0,10,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,21.0,31.1,910.5,17.4,0.0,11,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,22.0,30.1,910.5,14.5,0.0,12,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,24.0,28.1,910.5,9.1,0.0,13,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,27.0,26.8,911.0,9.4,0.0,14,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,27.0,26.4,911.4,10.9,0.0,15,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,33.0,25.7,912.0,17.1,0.0,16,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,45.0,24.6,912.0,17.4,0.0,17,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,48.0,23.6,912.1,18.5,0.0,18,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,52.0,22.5,911.6,17.1,0.0,19,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,57.0,21.4,911.0,12.4,0.0,20,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,61.0,20.3,910.3,9.1,0.0,21,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,66.0,19.4,910.0,6.1,0.0,22,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,72.0,18.6,909.6,5.0,0.0,23,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,82.0,18.4,910.3,5.1,0.0,0,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,85.0,18.3,910.7,4.8,0.0,1,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,80.0,19.9,911.5,4.5,0.0,2,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,59.0,23.5,913.1,5.8,0.0,3,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,41.0,26.6,914.3,7.3,0.0,4,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,32.0,29.2,914.5,8.9,0.0,5,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,26.0,31.0,913.8,11.0,0.0,6,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,24.0,32.2,912.9,11.7,0.0,7,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,32.6,912.0,12.4,0.0,8,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,32.3,911.2,12.4,0.0,9,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,32.0,910.2,12.4,0.0,10,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,23.0,31.4,909.9,9.2,0.0,11,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,26.0,30.2,910.3,13.4,0.0,12,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,29.0,28.5,910.4,11.0,0.0,13,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,32.0,27.4,911.1,14.3,0.0,14,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,39.0,26.2,911.7,17.1,0.0,15,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,51.0,24.8,912.4,16.4,0.0,16,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,65.0,23.3,912.6,16.0,0.0,17,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,76.0,22.3,912.5,16.1,0.0,18,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,81.0,21.8,912.2,12.2,0.0,19,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,86.0,21.2,911.7,8.3,0.0,20,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,89.0,20.6,911.2,8.7,0.0,21,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,90.0,20.6,911.0,10.1,0.0,22,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,90.0,20.5,911.1,8.6,0.0,23,0,0,ERA5 - Bangalore (Pre-Monsoon Spring)
0.0,98.0,19.5,912.9,6.1,0.0,0,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,98.0,19.2,913.6,5.8,0.0,1,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,91.0,21.0,915.0,0.8,0.0,2,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,78.0,23.4,915.6,5.4,0.0,3,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,62.0,25.5,915.9,6.0,0.0,4,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,49.0,27.3,915.9,7.4,0.0,5,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,43.0,28.6,914.9,7.4,0.0,6,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,38.0,29.6,913.6,10.1,0.0,7,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,37.0,30.1,912.3,11.9,0.0,8,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,35.0,30.7,911.1,10.5,0.0,9,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,37.0,30.2,910.6,11.1,0.0,10,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,44.0,28.5,910.9,14.4,0.0,11,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,46.0,27.3,912.0,9.5,0.0,12,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,52.0,25.0,911.5,8.3,0.0,13,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,60.0,23.9,912.3,9.7,0.0,14,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,67.0,23.1,913.2,8.4,0.0,15,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,74.0,22.4,913.7,10.2,0.0,16,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,76.0,22.4,913.6,10.8,0.0,17,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,82.0,21.5,913.1,7.1,0.0,18,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,85.0,20.9,912.5,9.4,0.0,19,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,87.0,20.8,911.8,10.9,0.0,20,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,85.0,21.3,911.8,13.0,0.0,21,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,86.0,21.2,912.0,16.2,0.0,22,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,88.0,21.1,911.7,14.7,0.0,23,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,93.0,21.7,912.7,8.0,0.0,0,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,95.0,21.5,913.4,6.9,0.0,1,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,89.0,22.6,914.4,10.3,0.0,2,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,78.0,24.1,915.3,9.1,0.0,3,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,62.0,26.0,915.8,10.1,0.0,4,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,51.0,27.7,915.5,12.6,0.0,5,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,45.0,28.8,914.5,13.0,0.0,6,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,45.0,29.9,913.5,13.3,0.0,7,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,46.0,30.0,912.4,14.1,0.0,8,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,44.0,29.7,911.6,15.1,0.0,9,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.2,54.0,27.5,911.5,19.1,0.0,10,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.2,58.0,26.9,911.7,12.7,0.0,11,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,67.0,25.3,912.3,12.5,0.0,12,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,74.0,23.9,912.6,12.4,0.0,13,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,78.0,23.2,912.9,12.5,0.0,14,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,80.0,22.9,913.9,10.3,0.0,15,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,81.0,22.8,914.2,10.4,0.0,16,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,83.0,22.6,914.4,9.4,0.0,17,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,90.0,21.6,913.9,8.6,0.0,18,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,93.0,21.3,913.5,8.7,0.0,19,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,96.0,20.5,912.8,8.5,0.0,20,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,96.0,20.5,912.8,8.2,0.0,21,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.1,95.0,20.7,912.7,7.6,0.0,22,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,95.0,20.5,912.9,6.3,0.0,23,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,96.0,20.8,913.7,6.6,0.0,0,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,93.0,21.2,914.4,5.1,0.0,1,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,87.0,22.2,915.1,5.9,0.0,2,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,77.0,23.7,915.7,5.5,0.0,3,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,64.0,25.6,916.6,5.8,0.0,4,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,55.0,27.1,916.4,7.8,0.0,5,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,49.0,28.3,915.6,9.4,0.0,6,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,44.0,29.6,914.4,11.3,0.0,7,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,43.0,30.0,913.3,12.8,0.0,8,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.1,42.0,30.0,912.7,13.2,0.0,9,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.1,41.0,29.8,912.2,13.8,0.0,10,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,42.0,29.3,912.3,14.2,0.0,11,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,47.0,27.5,912.8,6.7,0.0,12,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,52.0,25.9,912.9,10.5,0.0,13,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,58.0,24.9,913.9,14.6,0.0,14,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,71.0,23.4,914.3,15.5,0.0,15,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,77.0,22.6,914.5,12.4,0.0,16,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,80.0,22.0,914.5,12.2,0.0,17,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,80.0,21.6,914.6,10.4,0.0,18,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,78.0,21.3,914.4,11.5,0.0,19,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,75.0,20.9,913.8,11.4,0.0,20,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,75.0,20.2,913.1,9.8,0.0,21,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,71.0,19.6,912.7,9.4,0.0,22,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,69.0,19.1,912.6,9.0,0.0,23,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,73.0,19.6,913.7,13.1,0.0,0,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,74.0,19.4,913.9,11.6,0.0,1,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,70.0,21.2,915.0,11.6,0.0,2,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,60.0,23.6,916.1,13.1,0.0,3,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,52.0,26.0,917.0,13.9,0.0,4,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,47.0,27.7,916.9,15.6,0.0,5,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,43.0,28.9,916.4,16.3,0.0,6,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,41.0,29.6,915.6,16.1,0.0,7,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,39.0,30.2,914.6,15.5,0.0,8,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,38.0,30.4,913.5,14.8,0.0,9,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,38.0,30.1,912.8,15.6,0.0,10,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,38.0,29.5,912.8,14.2,0.0,11,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,46.0,27.1,913.6,15.9,0.0,12,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,55.0,25.1,913.7,16.7,0.0,13,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,60.0,24.1,914.3,15.1,0.0,14,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,63.0,23.4,914.9,11.9,0.0,15,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,67.0,22.7,915.4,11.2,0.0,16,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,69.0,22.1,915.4,10.4,0.0,17,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,68.0,21.4,915.2,8.8,0.0,18,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,70.0,20.7,914.6,7.1,0.0,19,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,74.0,19.9,913.4,6.4,0.0,20,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,77.0,19.3,912.5,5.2,0.0,21,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,82.0,18.5,912.3,5.5,0.0,22,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,89.0,17.6,912.3,6.0,0.0,23,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,88.0,18.0,912.6,5.4,0.0,0,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,85.0,18.7,913.6,6.3,0.0,1,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,76.0,21.2,915.2,6.6,0.0,2,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,64.0,24.0,916.6,8.6,0.0,3,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,50.0,26.4,917.3,13.4,0.0,4,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,44.0,27.9,917.2,16.9,0.0,5,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,40.0,29.1,916.5,15.6,0.0,6,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,37.0,30.0,915.5,15.4,0.0,7,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,34.0,30.5,914.7,14.7,0.0,8,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,33.0,30.8,913.7,14.0,0.0,9,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,32.0,30.7,913.0,13.9,0.0,10,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,33.0,29.8,912.9,12.7,0.0,11,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,42.0,27.2,913.4,12.9,0.0,12,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,47.0,25.4,913.5,10.2,0.0,13,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,50.0,24.5,914.0,8.8,0.0,14,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,54.0,23.5,914.7,12.1,0.0,15,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,65.0,22.4,915.1,13.4,0.0,16,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,72.0,21.6,915.0,13.6,0.0,17,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,78.0,21.0,914.9,12.7,0.0,18,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,82.0,20.5,914.1,13.3,0.0,19,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,85.0,20.1,913.3,12.0,0.0,20,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,88.0,19.8,912.9,10.2,0.0,21,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,91.0,19.3,912.7,7.8,0.0,22,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,94.0,18.9,912.7,6.8,0.0,23,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
0.0,95.0,18.9,913.2,8.3,0.0,0,0,0,ERA5 - Bangalore (Post-Monsoon Autumn)
